City,Latitude,Longitude,Temperature,Rainfall,Population Growth Factor,Holiday,Day of Week,Unemployment Rate (%),Median Income ($),Food Price Index,Inflation Rate (%),Stock Availability (%),Transportation Efficiency (%),Delivery Delays (%),Storage Capacity (%),Humidity (%),Air Quality Index,Heatwave,Cold Wave,Major Event,Tourist Influx (%),Food Demand,Fuel Prices,Holiday Indicator,Year,Month,Day,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_14,EMA_7,EMA_14,Fourier_7,Fourier_14
6,33.4484,-112.074,12.8,-1.1,1.02,0,1,4.408911269624721,59747.83102791326,90.61865402228663,2.992736996921667,88.20526202858028,81.985257798615,16.711924796028484,98.80776450626408,71.69482354062637,121.3624540595592,0,0,0,1.4139035843879977,3049.0,9.061865402228664,0,2024,3,19,3344.6,3090.1,3518.0,3355.2714285714287,3382.2357142857145,3295.55351678022,3345.258237335197,3445.4882237759493,3442.8667060387643
6,33.4484,-112.074,8.9,4.4,1.02,0,2,7.25048821889556,37250.20381708783,101.39031623716232,1.0474167753418755,80.13629619203763,94.64705502921394,12.598801578460858,89.30431145917248,75.6129452715204,178.04039869401194,0,0,0,4.670304996808648,3254.5,10.139031623716232,1,2024,3,20,3307.1,3097.5,3005.9,3347.7571428571428,3393.4500000000003,3285.290137585165,3333.1571390238373,3445.52309833662,3442.8368931998007
6,33.4484,-112.074,14.6,7.9,1.02,0,3,4.86664648098288,73563.4261410211,109.62281995390472,2.4486277829724346,99.36473574981306,98.50547181195007,11.488819664127988,92.16041891997818,73.88624310874172,67.31031044353537,0,0,0,1.8306399833479403,3507.0,10.962281995390471,0,2024,3,21,3467.0,3380.1,3177.4,3353.4714285714285,3402.5142857142855,3340.717603188874,3356.3361871539923,3445.5579209550096,3442.8064547671706
6,33.4484,-112.074,12.8,7.6,1.02,0,4,4.830461421039102,50801.849830544495,95.519152822315,3.60051321314624,74.80007150358327,76.38439677884699,13.456033874321951,55.88951477627063,68.1687922508861,155.44043403185668,0,0,0,4.764531348327833,3525.6,9.5519152822315,1,2024,3,22,3235.4,3449.0,3181.0,3394.9285714285716,3407.9857142857145,3386.9382023916555,3378.90469553346,3445.592690484056,3442.775394997331
6,33.4484,-112.074,17.3,-1.2,1.02,0,5,5.868773444492934,45987.03032632431,97.73839912734752,2.693881725047652,58.16877869760515,82.10357407398632,18.092067470348876,61.22134406044192,40.56430649007784,125.0546864665681,0,0,0,4.631138285986525,3609.6,9.773839912734752,0,2024,3,23,3858.1,3602.8,3793.6,3359.4285714285716,3408.4714285714285,3442.603651793742,3409.6640694623325,3445.627405778407,3442.7437182603494
6,33.4484,-112.074,9.0,13.7,1.02,0,6,7.791157730452452,37089.22551989197,100.61719872030692,2.605873902726281,96.8514697204164,82.83946167405426,13.809318875627678,80.12314044856646,79.98518280186417,108.86757708522114,0,0,0,2.1629387845512893,3727.1,10.061719872030691,0,2024,3,24,3570.3,3990.4,3299.4,3381.828571428571,3389.6642857142856,3513.7277388453062,3451.988860200688,3445.662065694449,3442.7114290391673
6,33.4484,-112.074,8.9,12.2,1.02,0,0,5.103105947909313,46781.68629411631,92.78235982136182,4.099887031899714,67.33821027707727,88.87403818992912,0.1348112717813432,99.10241994953762,58.52533198080791,112.62869089490488,0,0,0,0.1849474767160874,3098.4,9.278235982136184,0,2024,3,25,3000.0,3000.0,3627.3,3395.8857142857146,3396.6928571428575,3409.8958041339797,3404.8436788405966,3445.69666909033,3442.678531928842
6,33.4484,-112.074,18.4,15.3,1.02,0,1,4.193614509812772,62966.54933524682,111.47352909838546,1.8580417487373804,55.585614105120925,74.57731575534426,4.936365116898891,58.41160589964544,37.90093329270352,143.36516541176695,0,0,0,3.5359196365622885,3261.6,11.147352909838546,1,2024,3,26,3049.0,3344.6,3631.9,3426.2571428571428,3390.7642857142855,3372.821853100485,3385.7445216618503,3445.7312148259866,3442.6450316357727
6,33.4484,-112.074,3.0,4.6,1.02,0,2,6.764541161607541,32366.839440457912,115.83746889302172,1.852857766030961,68.00761657275442,72.15704919483301,2.735862692966593,83.28997049878308,26.884815398310185,76.73276283047622,0,1,0,0.8738875193162449,3141.1,11.583746889302171,0,2024,3,27,3254.5,3307.1,3138.9,3410.057142857143,3378.907142857143,3314.8913898253636,3353.125252106937,3445.7657017631677,3442.6109329769156
6,33.4484,-112.074,12.3,8.3,1.02,0,3,7.848109015789823,63848.274231267606,106.56410363538066,5.762608320059533,75.35885803842882,83.48236087889339,4.95091131434287,54.94247646333063,76.55673775821822,136.86581014390032,0,0,0,0.202205933059541,3000.0,10.656410363538066,1,2024,3,28,3507.0,3467.0,3141.9,3337.628571428572,3345.5499999999997,3236.168542369023,3306.0418851593454,3445.8001287654615,3442.57624087898
6,33.4484,-112.074,8.8,7.7,1.02,0,4,6.668177682333607,40305.95391302399,115.14518016623734,5.998486048295345,66.12017550603247,95.26982821780987,17.45972272784815,99.803689437854,83.91700481614134,71.81113745837584,0,0,0,2.673038937455644,3262.5,11.514518016623734,1,2024,3,29,3525.6,3235.4,3318.9,3300.0428571428574,3347.485714285714,3242.751406776767,3300.236300471433,3445.83449469832,3442.5409603776147
6,33.4484,-112.074,14.3,9.5,1.02,0,5,5.399040908445856,67802.0696857053,96.86427010925956,4.123980006460716,85.24212847364188,92.23362077605287,4.143443371689233,92.43627852480974,46.24816853041338,114.67005173759836,0,0,1,1.670915744324093,5965.7,9.686427010925955,0,2024,3,30,3609.6,3858.1,3073.5,3636.628571428571,3498.0285714285715,3923.488555082575,3655.631460408575,3445.868798429084,3442.5050966165704
6,33.4484,-112.074,18.8,10.3,1.02,0,6,6.797717618603311,73167.85648034711,119.01263729334342,4.741039108639372,50.28114431356812,74.04102281397869,1.5254797287773147,55.06068714969424,22.47216260164185,71.25132865794936,0,0,0,1.5524023690488202,3805.5,11.901263729334342,1,2024,3,31,3727.1,3570.3,3166.7,3647.828571428571,3514.8285714285716,3893.9914163119315,3675.6139323540983,3445.903038827011,3442.4686548468626
6,33.4484,-112.074,15.9,10.9,1.02,0,0,5.681244692138426,46924.66574143139,93.4105494380493,5.411176758071245,80.77137881661801,93.89389926869347,7.4309877771086175,70.51180081437839,76.3236488986802,194.55846458361967,0,0,1,8.27356226853609,5317.1,9.34105494380493,0,2024,4,1,3098.4,3000.0,3515.0,3964.785714285714,3680.3357142857144,4249.768562233949,3894.478741373552,3445.9372147632935,3442.4316404258984
6,33.4484,-112.074,12.0,5.7,1.02,0,1,7.272640836485375,54649.20039201208,115.13751018565353,5.5006958430491215,73.48419266837996,77.19243941045949,18.903848389186177,86.75193215254613,31.070734024290218,160.5511277092527,0,0,0,4.210338824937548,3000.0,11.513751018565353,0,2024,4,2,3261.6,3049.0,3860.8,3927.414285714286,3676.835714285714,3937.3264216754615,3775.214909190412,3445.9713251110916,3442.394058816613
6,33.4484,-112.074,7.0,12.6,1.02,0,2,7.480889602377159,67270.6866811988,92.27945347190769,1.3381316381883626,57.65603262904937,74.42352902321598,8.41340949698809,57.870204114268205,46.7428409980719,130.4072594100707,0,0,0,0.8249117467915829,3297.0,9.227945347190769,1,2024,4,3,3141.1,3254.5,3244.1,3949.6857142857148,3679.871428571428,3777.244816256596,3711.452921298357,3446.005368745554,3442.3559155865764
6,33.4484,-112.074,11.7,4.0,1.02,0,3,5.57783327445176,33481.12691126335,107.73083387877377,1.5826641029606316,87.16101252013031,94.08274290231464,10.879525159196824,57.48014295704287,26.09082080651398,168.87455488349474,0,0,0,2.5154239773684486,3649.4,10.773083387877378,0,2024,4,4,3000.0,3507.0,3090.1,4042.457142857143,3690.042857142857,3745.283612192447,3703.179198458576,3446.039344543844,3442.317216407088
6,33.4484,-112.074,13.3,-2.9,1.02,0,4,8.508039066183258,45391.3894629667,96.6795942826038,3.3527832050921265,96.13231206914588,78.9211987622357,18.111570019452405,52.68266543699139,60.50647195685913,124.07375609806073,0,0,0,4.616079426970587,3392.2,9.667959428260382,1,2024,4,5,3262.5,3525.6,3097.5,4060.985714285714,3680.5142857142855,3657.012709144335,3661.715305330766,3446.0732513851644,3442.277967052261
6,33.4484,-112.074,12.5,5.4,1.02,0,5,4.3341486301372285,45831.03415983127,94.09118942941735,2.661241345662741,64.02299969462317,92.09012916966952,14.040467763780878,97.74635882141828,51.55622832314013,129.26733010191134,0,0,0,0.3382802121576733,3476.4,9.409118942941737,1,2024,4,6,5965.7,3609.6,3380.1,3705.371428571429,3671.0,3611.859531858251,3637.0065979533306,3446.1070881507826,3442.2381733980937
6,33.4484,-112.074,10.2,9.7,1.02,0,6,8.070951796211286,64740.88765106925,110.82611667187956,5.4148372782408805,64.8118366437775,79.00276327581413,14.824276194098736,61.43525685750637,47.45542918670517,171.71448390233826,0,0,0,3.3016782547868315,3420.6,11.082611667187956,0,2024,4,7,3805.5,3727.1,3449.0,3650.3857142857146,3649.1071428571427,3564.044648893688,3608.1523848928864,3446.140853724054,3442.19784142152
6,33.4484,-112.074,13.4,5.6,1.02,0,0,5.100874496649823,68804.99648449912,99.36961889625888,5.816391585359359,99.14946048624924,90.00388725898588,2.272677795004585,63.16044249666463,35.16910965832487,111.2005137994548,0,0,0,0.6549933641817024,3210.2,9.93696188962589,1,2024,4,8,5317.1,3098.4,3602.8,3349.4,3657.0928571428567,3475.583486670266,3555.0920669071684,3446.174546990449,3442.156977199454
6,33.4484,-112.074,15.5,-1.9,1.02,0,1,6.607918735512388,72572.37250489907,95.54659490826086,1.5220172950696615,53.72387415945178,85.20902687080141,17.694019391894116,52.11796213219462,47.14308171047847,185.13537334836568,0,0,0,0.0432191074845672,3000.0,9.554659490826086,1,2024,4,9,3000.0,3261.6,3990.4,3349.4,3638.407142857143,3356.6876150026997,3481.079791319546,3446.208166837574,3442.11558690782
6,33.4484,-112.074,8.7,10.3,1.02,0,2,8.781044046006008,70369.97646495848,113.55204171960992,1.6489990040666995,69.86187910914592,99.5423398849524,19.777751431761764,80.12136959770939,57.1285686389494,153.3068091014186,0,0,0,2.9282316354523195,3025.1,11.355204171960992,1,2024,4,10,3297.0,3141.1,3000.0,3310.5571428571425,3630.121428571429,3273.7907112520247,3420.2824858102736,3446.2417121552044,3442.0736768205657
6,33.4484,-112.074,7.6,4.9,1.02,1,3,7.96487043304794,77564.18981426545,103.49783583723632,1.6843342894189663,83.44744377580392,98.8030691470157,13.944121877325887,90.16605635118688,31.85023903022925,150.38750965757413,0,0,0,3.117107009614359,3516.8,10.349783583723632,0,2024,4,11,3649.4,3000.0,3344.6,3291.6142857142863,3667.035714285714,3334.5430334390185,3433.1514877022373,3446.2751818352963,3442.031253308661
6,33.4484,-112.074,21.6,15.2,1.02,0,4,4.182174605862134,79132.74147177386,104.79552950982864,1.0601029508862494,97.7683640365587,84.93339735913159,16.725367965836753,77.42290710184467,89.59429483456438,160.0323940958567,0,0,0,4.145109458327096,3350.1,10.479552950982864,1,2024,4,12,3392.2,3262.5,3307.1,3285.6,3673.292857142857,3338.432275079264,3422.0779560086057,3446.308574772022,3441.9883228390913
6,33.4484,-112.074,12.8,5.9,1.02,0,5,3.711915985723328,60778.47910659733,119.92200828958828,1.1736889132297152,92.0897098757522,77.06442386952295,7.877324454243713,68.63547558864477,57.69364032875367,93.6970086732702,0,0,0,4.973139592528661,3940.8,11.992200828958827,0,2024,4,13,3476.4,5965.7,3467.0,3351.942857142857,3528.657142857143,3489.024206309448,3491.2408952074584,3446.3418898617915,3441.9448919738356
6,33.4484,-112.074,13.1,-2.0,1.02,0,6,6.130220007840992,70901.25544183882,91.46721402914844,1.432281575476119,51.08444284381447,90.63948712022652,10.512322741583624,93.80110629341414,59.74578978390367,69.0200814280811,0,0,0,2.229604758676885,4070.3,9.146721402914844,0,2024,4,14,3420.6,3805.5,3235.4,3444.7571428571428,3547.5714285714284,3634.343154732086,3568.4487758464643,3446.375126003273,3441.9009673688224
6,33.4484,-112.074,5.2,3.9,1.02,0,0,6.48973032080824,41090.97863809971,114.15442119313248,2.471619271163114,96.78448910761044,77.51271663556722,3.3544130574057363,74.66619957553439,70.30962951449283,79.29496038858119,0,0,0,4.030459285779661,3158.2,11.415442119313248,1,2024,4,15,3210.2,5317.1,3858.1,3437.328571428571,3393.3642857142854,3515.3073660490645,3513.7489390669357,3446.408282097423,3441.856555772885
6,33.4484,-112.074,15.4,6.5,1.02,0,1,3.065468468766269,44802.84557157609,104.32102061539776,2.971443507302116,56.77347330802115,87.39024483495933,14.20665982295274,83.77695810816476,58.95331004395649,70.33001360424088,0,0,0,3.3345191543308683,3280.3,10.432102061539776,1,2024,4,16,3000.0,3000.0,3570.3,3477.371428571428,3413.3857142857146,3456.5555245367987,3482.622413858011,3446.4413570475076,3441.811664026704
6,33.4484,-112.074,12.3,9.7,1.02,0,2,5.756333448982907,36879.8075585557,104.98460320472168,5.452158774685413,73.43614244706164,75.87043149224763,1.861066061874608,97.19633190494396,45.2101480958806,102.78425173763073,0,0,0,0.478031420696039,3246.8,10.49846032047217,1,2024,4,17,3025.1,3297.0,3000.0,3509.0428571428574,3409.7999999999997,3404.116643402599,3451.1794253436096,3446.4743497591257,3441.766299061725
6,33.4484,-112.074,11.0,9.7,1.02,0,3,5.067466843436221,74760.92433612987,95.32704704428951,3.6751864482827226,85.67521375896507,81.89171055897069,0.7980468508617711,61.38794068597608,81.1904081556456,179.3694385298353,0,0,0,0.2849122675522619,3415.4,9.532704704428951,0,2024,4,18,3516.8,3649.4,3049.0,3494.5571428571425,3393.085714285714,3406.9374825519494,3446.408835297795,3446.5072591402345,3441.7204678990756
6,33.4484,-112.074,11.6,6.6,1.02,0,4,9.312656962096616,56155.94834197773,114.4632373946391,3.778427713953087,97.18010478561516,97.27402226670534,9.657760840208038,65.91370127181747,77.16715636322617,159.47733541237827,0,0,0,3.849541495899364,3608.7,11.44632373946391,0,2024,4,19,3350.1,3392.2,3254.5,3531.5,3408.5499999999997,3457.378111913962,3468.047657258089,3446.540084101176,3441.6741776484746
6,33.4484,-112.074,14.1,2.0,1.02,0,5,6.4884856461044205,71114.16105475472,95.49985565354648,2.672059153120162,84.31881786832264,77.40051596162672,8.796894893672677,98.18667733141464,62.81496336851807,151.47389201350404,0,0,1,9.97697104125246,6357.4,9.549985565354648,0,2024,4,20,3940.8,3476.4,3507.0,3876.7285714285713,3614.335714285714,4182.3835839354715,3853.294636290344,3446.5728235546985,3441.627435507112
6,33.4484,-112.074,13.4,1.5,1.02,0,6,7.381131808806019,77452.86173205628,111.67324209745728,4.623333848335864,79.59285868451028,74.26625784444181,10.394285817725756,62.63331002517355,66.19428331998125,187.9011717136974,0,0,0,0.9891034463105663,3513.2,11.167324209745727,1,2024,4,21,4070.3,3420.6,3525.6,3797.1428571428573,3620.9500000000003,4015.0876879516036,3807.948684784965,3446.605476415978,3441.580248758531
6,33.4484,-112.074,14.7,13.6,1.02,0,0,6.576641692537411,31067.645662725707,93.8859953697741,5.055214709137563,74.18459775737803,74.38045644469044,9.304851256714672,62.65745415412019,67.4572526830789,142.9148375046857,0,0,0,4.184795786218344,3000.0,9.38859953697741,1,2024,4,22,3158.2,3210.2,3609.6,3774.542857142857,3605.9357142857148,3761.3157659637027,3700.222193480303,3446.6380416026486,3441.5326247715025
6,33.4484,-112.074,6.8,6.5,1.02,0,1,4.565140227786406,77886.26382225522,100.86073580573223,1.2321555233616956,98.51633363186514,93.84518724316472,5.08826613128317,70.44459173526957,67.7627205025594,68.78388993998504,0,0,0,4.008443579986631,3481.5,10.086073580573224,1,2024,4,23,3280.3,3000.0,3727.1,3803.285714285714,3640.3285714285716,3691.361824472777,3671.059234349596,3446.6705180348213,3441.4845709988676
6,33.4484,-112.074,17.1,14.6,1.02,1,2,6.971828294046192,56742.84348323064,102.03883645886398,4.197509509068581,73.66453686509432,70.63691475021919,16.287662152958752,55.65778913768597,69.46423481746993,159.82619716553774,0,0,0,4.840789751058206,3000.0,10.2038836458864,0,2024,4,24,3246.8,3025.1,3098.4,3768.028571428571,3638.535714285714,3518.5213683545826,3581.5846697696497,3446.7029046351104,3441.436094976396
6,33.4484,-112.074,6.7,1.8,1.02,0,3,6.248629516239544,58995.03954637486,111.16518162579872,3.0539826764397477,86.77742435152658,73.94050254155711,13.06891096541558,91.31694637928516,80.46203001586764,153.53440302635596,0,0,0,1.104201861423591,3047.3,11.116518162579872,0,2024,4,25,3415.4,3516.8,3261.6,3715.442857142857,3605.0,3400.716026265937,3510.3467138003634,3446.735200328655,3441.3872043216065
6,33.4484,-112.074,15.4,10.0,1.02,0,4,5.190266386525261,38167.82558568132,100.36676258632336,3.699871865772199,59.81651119957803,98.57544717079278,17.942708577458188,51.64785974327156,71.5713062099895,161.5353695119511,0,0,0,0.584661911303388,3092.0,10.036676258632337,1,2024,4,26,3608.7,3350.1,3141.1,3641.628571428572,3586.5642857142857,3323.5370196994527,3454.567151960315,3446.7674040431457,3441.3379067326036
6,33.4484,-112.074,8.9,1.9,1.02,0,5,6.933732587612722,69465.43951233066,97.3617587980202,3.6194811619637193,70.29959412046895,75.89638792654229,12.294747677516453,99.68460877034155,66.9503162460073,194.7179229425056,0,0,0,4.764610717777195,3601.0,9.73617587980202,1,2024,4,27,6357.4,3940.8,3000.0,3247.8571428571427,3562.292857142857,3392.9027647745897,3474.09153169894,3446.7995147088454,3441.2882099868775
6,33.4484,-112.074,1.3,8.9,1.02,0,6,5.294982771350504,73847.43084012484,115.9380810127108,1.8938669397398515,94.99744371190305,74.54526133168201,1.908799192506685,82.64673078507658,52.23251236650415,148.9725757184891,0,1,0,4.352721954506646,4048.5,11.59380810127108,1,2024,4,28,3513.2,4070.3,3262.5,3324.3285714285716,3560.735714285714,3556.8020735809423,3550.6793274724146,3446.8315312586146,3441.238121940112
6,33.4484,-112.074,20.4,4.2,1.02,0,0,5.701328741089265,56537.02967309354,109.5771234581239,1.2641861889649244,64.64765855454966,83.82718935306602,5.331748196118637,52.44856921427605,70.0785218378547,76.94859434039634,0,0,0,1.4619341115712596,3044.9,10.957712345812393,1,2024,4,29,3000.0,3158.2,5965.7,3330.7428571428572,3552.6428571428573,3428.8265551857066,3483.2420838094263,3446.863452627935,3441.187650524976
6,33.4484,-112.074,12.9,13.0,1.02,0,1,9.679902432647127,44979.48545666356,115.65640878708004,3.5301232222518824,97.82793195403904,74.08775987284574,19.47344796415973,72.0489313914754,43.99027253188292,87.8230943150169,0,0,0,2.31788313619336,3000.0,11.565640878708004,0,2024,4,30,3481.5,3280.3,3805.5,3261.957142857143,3532.621428571428,3321.6199163892798,3418.8098059681697,3446.895277754933,3441.136803749903
6,33.4484,-112.074,15.7,9.3,1.02,0,2,9.670568732983831,52934.51085257596,105.90246402361734,5.023875048886605,86.1314250369697,88.58809961251856,8.339600471791119,89.62191836998029,62.85822386137141,63.45029101461744,0,0,0,1.950388232904653,3195.3,10.590246402361736,1,2024,5,1,3000.0,3246.8,5317.1,3289.8571428571427,3528.9428571428575,3290.03993729196,3389.0084985057474,3446.927005580399,3441.085589697859
6,33.4484,-112.074,25.0,7.5,1.02,0,3,7.571787761418901,70041.46289166683,116.85183311546956,4.75475507926529,85.85087006823831,98.94237674091757,17.273693157831453,90.76889347913868,73.39122833932188,82.87270586659778,0,0,0,2.814360377470035,3000.3,11.685183311546956,0,2024,5,2,3047.3,3415.4,3000.0,3283.1428571428573,3499.292857142857,3217.60495296897,3337.1806987049813,3446.958635047819,3441.0340165251123
6,33.4484,-112.074,9.5,1.8,1.02,0,4,3.604823523303133,41951.49415697089,106.70268072975269,4.547800524874068,65.16074466502384,72.7998433936247,6.221983736304955,88.55145902902595,44.99130508619788,196.00529243601827,0,0,0,1.4914710152996151,3115.0,10.670268072975269,0,2024,5,3,3092.0,3608.7,3297.0,3286.4285714285716,3464.028571428571,3191.9537147267274,3307.5566055443173,3446.990165103391,3440.9820924599762
6,33.4484,-112.074,13.0,3.0,1.02,0,5,5.846952296802537,48790.47347107239,109.98589822521627,2.791616310659964,51.01719683071229,83.17073802063615,4.483041323571754,51.440356889231,68.49005998860088,173.11508317096974,0,0,0,2.201418568199911,3499.5,10.998589822521629,1,2024,5,4,3601.0,6357.4,3649.4,3271.9285714285716,3259.8928571428573,3268.8402860450456,3333.1490581384082,3447.0215946960507,3440.929825801558
6,33.4484,-112.074,6.9,6.0,1.02,0,6,6.295900660738337,40297.72795991466,103.58225444519202,2.3887499330514324,80.18544351402166,99.7263216062188,10.9446384142333,82.3447958446385,26.69800470965831,109.6165057583558,0,0,0,4.542068466385001,3951.4,10.358225444519205,1,2024,5,5,4048.5,3513.2,3392.2,3258.0571428571425,3291.192857142857,3439.4802145337844,3415.582517053287,3447.0529227774923,3440.877224918483
6,33.4484,-112.074,18.8,7.2,1.02,0,0,4.1658391484990815,44139.86414652767,102.08384822143648,4.225088406279191,50.22940147148605,95.60149644300952,1.521879460996609,95.03275744592752,60.70140464548864,93.69451369671276,0,0,0,3.8797444385291726,3302.3,10.20838482214365,1,2024,5,6,3044.9,3000.0,3476.4,3294.8285714285716,3312.785714285714,3405.1851609003384,3400.478181446182,3447.084148302196,3440.8242982476263
6,33.4484,-112.074,6.4,11.2,1.02,0,1,9.646041648434291,79505.1397056067,114.28530553220634,1.709277629700763,85.30835216125931,76.0996387182453,17.94255671160808,65.83029628276724,62.73181829239586,110.75322437414454,0,0,0,2.369354478655104,3000.9,11.428530553220634,0,2024,5,7,3000.0,3481.5,3420.6,3294.957142857143,3278.457142857143,3304.1138706752536,3347.2010905866914,3447.1152702274494,3440.771054292829
6,33.4484,-112.074,10.5,-1.9,1.02,0,2,3.092617495485932,39698.307574178485,102.65796799690364,4.503607836550965,82.37830830223677,90.08235625501447,17.600440568213283,56.051520614662834,39.26557914255002,147.7189787104877,0,0,0,3.5207054819808485,3138.5,10.265796799690364,0,2024,5,8,3195.3,3000.0,3210.2,3286.842857142857,3288.35,3262.71040300644,3319.374278508466,3447.146287513366,3440.7175016235906
6,33.4484,-112.074,16.9,19.7,1.02,0,3,6.655131873531393,66273.88445512443,109.08355328772494,3.2415705996963373,50.8557292936082,71.81356796943653,2.3788265370767325,67.16138764176819,83.65119817813081,140.9071923911025,0,0,0,0.2596134116043358,3175.4,10.908355328772494,0,2024,5,9,3000.3,3047.3,3000.0,3311.8571428571427,3297.5,3240.88280225483,3300.1777080406705,3447.1771991229148,3440.6636488737813
6,33.4484,-112.074,20.3,7.5,1.02,0,4,4.250493934099056,68958.3098763103,116.14462850136648,2.94823753984088,75.56658826578195,98.60488724682824,10.710155106972408,99.75366079217125,31.235218955269,180.0401980918698,0,0,0,1.9234703652328424,3478.6,11.614462850136649,1,2024,5,10,3115.0,3092.0,3025.1,3363.7999999999997,3325.1142857142863,3300.3121016911227,3323.9673469685813,3447.2080040219375,3440.609504740322
6,33.4484,-112.074,17.6,7.9,1.02,0,5,3.9949169558443822,73111.32102983491,104.91609008018897,1.113570556248341,98.61114707196742,98.95143699230074,7.665416803657743,97.70710355429524,79.5646502783,64.80083990400124,0,0,0,0.6772309778591412,4124.2,10.491609008018898,1,2024,5,11,3499.5,3601.0,3516.8,3453.042857142857,3362.4857142857145,3506.284076268342,3430.665034039437,3447.2387011791757,3440.555077981866
6,33.4484,-112.074,16.0,2.3,1.02,1,6,4.343502908214842,42332.36181674138,113.38012311607817,2.8867904228264747,50.35637514143106,82.42715272586784,4.561386412659189,84.16649567791455,23.57824094094024,152.09192181011974,0,0,0,3.237114494793164,3894.6,11.338012311607818,1,2024,5,12,3951.4,4048.5,3350.1,3444.9285714285716,3351.4928571428572,3603.363057201256,3492.5230295008455,3447.2692895662913,3440.500377417475
6,33.4484,-112.074,20.1,3.4,1.02,0,0,4.361140877064502,72112.6764218238,98.01279036324492,2.9651412914150685,64.9018430398549,89.31770043428097,2.023270824527934,73.90496863491221,63.97004330474564,64.10662692516581,0,0,0,3.849535165058313,3449.4,9.801279036324493,1,2024,5,13,3302.3,3044.9,3940.8,3465.942857142857,3380.3857142857146,3564.8722929009423,3486.773292234066,3447.299768157888,3440.44541192528
6,33.4484,-112.074,13.1,7.9,1.02,0,1,3.5138846550207465,71484.75324664274,95.03041429589727,1.4428882996497756,60.1161429061504,73.07958946035431,10.419678964042513,99.41074764578906,71.44072268783931,51.04704866841906,0,0,0,0.2815062605178492,3195.7,9.503041429589729,0,2024,5,14,3000.9,3000.0,4070.3,3493.7714285714287,3394.3642857142854,3472.5792196757066,3447.9635199361906,3447.330135931537,3440.390190441137
6,33.4484,-112.074,16.7,-1.7,1.02,0,2,3.240291463469812,53056.41746597306,101.58210987323584,2.698032071232002,66.59318052166805,96.85038269879388,0.3795230041680808,88.74581936900691,43.83083963002821,92.62296392858374,0,0,0,4.182853813031652,3816.8,10.158210987323583,1,2024,5,15,3138.5,3195.3,3158.2,3590.671428571429,3438.7571428571428,3558.6344147567797,3497.141717278032,3447.3603918677945,3440.3347219572775
6,33.4484,-112.074,18.8,6.8,1.02,0,3,5.941049389940044,45236.58770368717,92.80676585506194,1.571654244147174,64.90655620413222,94.65427158661753,2.692553055748237,87.13199165729654,59.84211194651424,174.2414591267994,0,0,0,4.281224969729417,3662.4,9.280676585506194,0,2024,5,16,3175.4,3000.3,3280.3,3660.2428571428572,3486.05,3584.5758110675847,3519.1761549742946,3447.3905349502284,3440.2790155209505
6,33.4484,-112.074,20.1,6.3,1.02,0,4,5.022088106005014,74173.24675560463,102.84985426201922,1.858616566486878,99.29222250552552,75.29903557689735,11.352396424645388,78.46432390480672,63.445656588557085,187.2719386037152,0,0,1,4.251463163464551,5703.8,10.284985426201922,1,2024,5,17,3478.6,3115.0,3246.8,3978.128571428572,3670.964285714286,4114.381858300689,3810.4593343110555,3447.420564165442,3440.2230802330605
6,33.4484,-112.074,13.4,3.4,1.02,0,5,8.90712193688212,71490.97804191211,119.22455806288434,3.285546690981584,54.85928878100147,92.96367776349382,7.616251589038676,59.51725759017592,80.46269950490591,144.80686837212698,0,0,0,1.808332685832516,3285.1,11.922455806288434,0,2024,5,18,4124.2,3499.5,3415.4,3858.2571428571428,3655.6500000000005,3907.0613937255166,3740.4114230695814,3447.4504785030917,3440.166925246788
6,33.4484,-112.074,6.0,8.9,1.02,0,6,6.382731402541774,76285.94700835817,95.14071057043886,5.24349407614871,70.91024708075587,74.10405942109426,16.96764607977313,98.48101705957144,41.52797699869237,165.73969084987436,0,0,0,1.320851408217591,3406.2,9.514071057043886,0,2024,5,19,3894.6,3951.4,3608.7,3788.4857142857145,3616.707142857143,3781.846045294137,3695.8498999936373,3447.4802769559083,3440.110559766214
6,33.4484,-112.074,9.4,9.7,1.02,0,0,5.733821881279532,70706.51822304036,90.312515902185,2.119782758687672,85.2949905553163,82.16918351456579,6.605912459362551,93.61414444510086,64.93228664573869,172.21768009468494,0,0,0,1.1518776895088108,3039.8,9.0312515902185,0,2024,5,20,3449.4,3302.3,6357.4,3729.9714285714285,3597.957142857143,3596.334533970603,3608.376579994486,3447.5099585197236,3440.053993044933
6,33.4484,-112.074,7.8,6.3,1.02,1,1,9.421337441023676,77399.31095830977,98.1765159796289,5.562563047695535,86.84827773636445,74.62644245465742,12.205400566164206,51.31674096534956,73.08324607841035,113.8516221485857,0,0,0,4.360268269154127,3116.0,9.817651597962891,1,2024,5,21,3195.7,3000.9,3513.2,3718.585714285714,3606.1785714285716,3476.250900477952,3542.7263693285545,3447.5395221934928,3439.9972343846657
6,33.4484,-112.074,8.4,9.4,1.02,0,2,8.525369560164982,38626.25270612175,108.84749822842592,1.894283424138272,97.3325041694588,90.25032078042504,1.906516960081115,59.35161150029114,75.77686531104156,110.20480824698978,0,0,0,4.647455960221089,3383.8,10.884749822842592,0,2024,5,22,3816.8,3138.5,3000.0,3656.7285714285717,3623.7,3453.138175358464,3521.536186751414,3447.5689669793105,3439.9402931338514
